identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/InvoicingEntity,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/alarmType,product/architecture,product/availability,product/availabilityZone,product/capacitystatus,product/classicnetworkingsupport,product/clockSpeed,product/cloudformationresourceProvider,product/computeFamily,product/computeType,product/contentType,product/currentGeneration,product/databaseEngine,product/dedicatedEbsThroughput,product/dedicatedEbsThroughputDescription,product/deploymentOption,product/description,product/durability,product/ecu,product/endpointType,product/engineCode,product/enhancedNetworkingSupported,product/feature,product/feeCode,product/feeDescription,product/fromLocation,product/fromLocationType,product/fromRegionCode,product/gpuMemory,product/group,product/groupDescription,product/inferenceType,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/licenseModel,product/location,product/locationType,product/logsDestination,product/marketoption,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/memory,product/messageDeliveryFrequency,product/messageDeliveryOrder,product/minVolumeSize,product/model,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/origin,product/physicalProcessor,product/preInstalledSw,product/processorArchitecture,product/processorFeatures,product/productFamily,product/provider,product/queueType,product/recipient,product/region,product/regionCode,product/requestDescription,product/requestType,product/routingTarget,product/routingType,product/servicecode,product/servicename,product/sku,product/storage,product/storageClass,product/storageMedia,product/storageType,product/tenancy,product/toLocation,product/toLocationType,product/toRegionCode,product/transferType,product/unbundledLicensing,product/usagetype,product/vcpu,product/version,product/volumeApiName,product/volumeType,product/vpcnetworkingsupport,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod
gqekk27np2pdwkirg2azplz33cygcua5kkqipey2pd3ixjyew4zq,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-02T07:00:00Z,2026-02-02T09:00:00Z,AmazonS3,USW2-Requests-Tier2,ReadRequestPaymentProps,,model-usage-sindh-obudsman,3.0000000000,,,USD,0.0000004000,0.0000012000,0.0000000916,0.0000002748,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,API Request,,,,us-west-2,us-west-2,,,,,AmazonS3,Amazon Simple Storage Service,E77AQEM2DC4VV3FC,,,,,,,,,,,USW2-Requests-Tier2,,,,,,E77AQEM2DC4VV3FC.JRTCKXETXF.6YS6EN2CT7,327192957120,USD,0.0000012000,0.0000004000,OnDemand,Requests,,,,,,,,,,21100991763,,,,,,,,,,,,,,,
uze6i5sa2pvusfmhre7dt2esfbx62izvwmvrmbsx2wipw7ac2gsq,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-02T10:00:00Z,2026-02-02T11:00:00Z,AmazonS3,USW2-Requests-Tier2,ReadRequestPaymentProps,,s3bucketforizza,1.0000000000,,,USD,0.0000004000,0.0000004000,0.0000000916,0.0000000916,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,API Request,,,,us-west-2,us-west-2,,,,,AmazonS3,Amazon Simple Storage Service,E77AQEM2DC4VV3FC,,,,,,,,,,,USW2-Requests-Tier2,,,,,,E77AQEM2DC4VV3FC.JRTCKXETXF.6YS6EN2CT7,327192957120,USD,0.0000004000,0.0000004000,OnDemand,Requests,,,,,,,,,,21100991763,,,,,,,,,,,,,,,
j5vlbrs7tzgm2lm5ycdqanj2662jrdtdyp3uv2snpyt776oovnla,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-02T07:00:00Z,2026-02-02T08:00:00Z,AmazonS3,USW2-Requests-Tier2,ReadVersioningProps,,athena-logs-xyz123,1.0000000000,,,USD,0.0000004000,0.0000004000,0.0000000916,0.0000000916,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,API Request,,,,us-west-2,us-west-2,,,,,AmazonS3,Amazon Simple Storage Service,E77AQEM2DC4VV3FC,,,,,,,,,,,USW2-Requests-Tier2,,,,,,E77AQEM2DC4VV3FC.JRTCKXETXF.6YS6EN2CT7,327192957120,USD,0.0000004000,0.0000004000,OnDemand,Requests,,,,,,,,,,21100991763,,,,,,,,,,,,,,,
ofgp2bodzg7nrmqlccpma4i3uuyizvy5dc3tw6j33wla2pum7thq,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-02T07:00:00Z,2026-02-02T08:00:00Z,AmazonS3,USW2-Requests-Tier2,ReadVersioningProps,,dplit-monthly-billing-reports,1.0000000000,,,USD,0.0000004000,0.0000004000,0.0000000916,0.0000000916,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,API Request,,,,us-west-2,us-west-2,,,,,AmazonS3,Amazon Simple Storage Service,E77AQEM2DC4VV3FC,,,,,,,,,,,USW2-Requests-Tier2,,,,,,E77AQEM2DC4VV3FC.JRTCKXETXF.6YS6EN2CT7,327192957120,USD,0.0000004000,0.0000004000,OnDemand,Requests,,,,,,,,,,21100991763,,,,,,,,,,,,,,,
x5n2hry5ruibho7aad2flcdw2bcsbep32552ia7porho44gbzcvq,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-02T07:00:00Z,2026-02-02T09:00:00Z,AmazonS3,USW2-Requests-Tier2,ReadVersioningProps,,model-usage-sindh-obudsman,24.0000000000,,,USD,0.0000004000,0.0000096000,0.0000000916,0.0000021984,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,API Request,,,,us-west-2,us-west-2,,,,,AmazonS3,Amazon Simple Storage Service,E77AQEM2DC4VV3FC,,,,,,,,,,,USW2-Requests-Tier2,,,,,,E77AQEM2DC4VV3FC.JRTCKXETXF.6YS6EN2CT7,327192957120,USD,0.0000096000,0.0000004000,OnDemand,Requests,,,,,,,,,,21100991763,,,,,,,,,,,,,,,
wfvskp7qvmj433cvozagpmvicvkw535s4uam5hhzmhun7qpmpavq,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-02T09:00:00Z,2026-02-02T11:00:00Z,AmazonS3,USW2-Requests-Tier2,ReadVersioningProps,,s3bucketforizza,9.0000000000,,,USD,0.0000004000,0.0000036000,0.0000000916,0.0000008244,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,API Request,,,,us-west-2,us-west-2,,,,,AmazonS3,Amazon Simple Storage Service,E77AQEM2DC4VV3FC,,,,,,,,,,,USW2-Requests-Tier2,,,,,,E77AQEM2DC4VV3FC.JRTCKXETXF.6YS6EN2CT7,327192957120,USD,0.0000036000,0.0000004000,OnDemand,Requests,,,,,,,,,,21100991763,,,,,,,,,,,,,,,
r6ygikscftol4ia6qwm53n3kli6m6h6zpju3nacw5cube4nalptq,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-02T07:00:00Z,2026-02-02T08:00:00Z,AmazonS3,Requests-Tier1,CreateBucket,,dplit-monthly-billing-reports,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,API Request,,,,us-east-1,us-east-1,,,,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.A429C66SYZ.6YS6EN2CT7,327159826151,USD,0.0000050000,0.0000050000,,Requests,,,,,,,,,,21100991763,,,,,,,,,,,,,,,
ytxedqgjp4eq3acphzuqacwgfesohgs72jfnyttfzn7wy4zum2mq,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-02T07:00:00Z,2026-02-02T08:00:00Z,AmazonS3,Requests-Tier1,CreateBucket,,model-usage-sindh-obudsman,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,API Request,,,,us-east-1,us-east-1,,,,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.A429C66SYZ.6YS6EN2CT7,327159826151,USD,0.0000050000,0.0000050000,,Requests,,,,,,,,,,21100991763,,,,,,,,,,,,,,,
ffbo3bmgmoqudfwcbugat2bxqqya2t2gr4tvhjw6if2eytr7g3ja,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-02T09:00:00Z,2026-02-02T10:00:00Z,AmazonS3,Requests-Tier1,CreateBucket,,s3bucketforizza,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,API Request,,,,us-east-1,us-east-1,,,,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.A429C66SYZ.6YS6EN2CT7,327159826151,USD,0.0000050000,0.0000050000,,Requests,,,,,,,,,,21100991763,,,,,,,,,,,,,,,
zjhsw3bxhc4spkxut2m4636gbncs6afjyida4xp73akobe2hf23q,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-02T05:00:00Z,2026-02-02T11:00:00Z,AmazonS3,Requests-Tier1,ListAllMyBuckets,,,121.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,API Request,,,,us-east-1,us-east-1,,,,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.A429C66SYZ.6YS6EN2CT7,327159826151,USD,0.0006050000,0.0000050000,,Requests,,,,,,,,,,21100991763,,,,,,,,,,,,,,,
6wsv75xozdfbraaosmuqlrwb3kygngyyi5dzo65mrs5zo23o37aa,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-01T00:00:00Z,2026-02-01T01:00:00Z,AmazonS3,Requests-Tier1,ListLensConfigurations,,,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,API Request,,,,us-east-1,us-east-1,,,,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.A429C66SYZ.6YS6EN2CT7,327159826151,USD,0.0000050000,0.0000050000,,Requests,,,,,,,,,,21100991763,,,,,,,,,,,,,,,
nuwnwhuoxarxhqo5aag754k6w6pgxijkesabbpat5fk27tvo7vfa,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-01T02:00:00Z,2026-02-01T03:00:00Z,AmazonS3,Requests-Tier1,ListMRAPs,,,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,API Request,,,,us-east-1,us-east-1,,,,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.A429C66SYZ.6YS6EN2CT7,327159826151,USD,0.0000050000,0.0000050000,,Requests,,,,,,,,,,21100991763,,,,,,,,,,,,,,,
wo3klom7t26sghlzj4246krtfhcid2tmgte2ufv2uo56uxmthsuq,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-01T00:00:00Z,2026-02-01T20:00:00Z,AmazonEC2,USW2-USE1-AWS-Out-Bytes,PublicIP-Out,,i-002ddab9222dfe0bc,0.0000457605,,,USD,0.0200000000,0.0000009153,0.0200000000,0.0000009153,$0.02 per GB - US West (Oregon) data transfer to US East (Northern Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,us-west-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,us-west-2,,,,,,AWSDataTransfer,AWS Data Transfer,EAUDKWWNQJZTV253,,,,,,US East (N. Virginia),AWS Region,us-east-1,InterRegion Outbound,,USW2-USE1-AWS-Out-Bytes,,,,,,EAUDKWWNQJZTV253.JRTCKXETXF.6YS6EN2CT7,200619038542,USD,0.0000009152,0.0200000000,OnDemand,GB,,,,,,,,,,21100991773,,,,,,,,,,,,,,,
h2aybhw6d2xi3rkd3zvpalchcjvgdvdggjxb7nbm7g6a3dut2rka,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-01T19:00:00Z,2026-02-01T20:00:00Z,AmazonEC2,USW2-USE1-AWS-Out-Bytes,PublicIP-Out,,i-027fb26adbe5ed18f,0.0000001490,,,USD,0.0200000000,0.0000000030,0.0200000000,0.0000000030,$0.02 per GB - US West (Oregon) data transfer to US East (Northern Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,us-west-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,us-west-2,,,,,,AWSDataTransfer,AWS Data Transfer,EAUDKWWNQJZTV253,,,,,,US East (N. Virginia),AWS Region,us-east-1,InterRegion Outbound,,USW2-USE1-AWS-Out-Bytes,,,,,,EAUDKWWNQJZTV253.JRTCKXETXF.6YS6EN2CT7,200619038542,USD,0.0000000030,0.0200000000,OnDemand,GB,,,,,,,,,,21100991773,,,,,,,,,,,,,,,
bb6tfprnbrdo5p73l5xud4le2boq6ei2zbqooqlgtbzc6gtw5hza,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-01T20:00:00Z,2026-02-02T11:00:00Z,AmazonEC2,USW2-USE1-AWS-Out-Bytes,PublicIP-Out,,i-03dcf6b74c7efc8a2,0.0000060128,,,USD,0.0200000000,0.0000001202,0.0200000000,0.0000001202,$0.02 per GB - US West (Oregon) data transfer to US East (Northern Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,us-west-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,us-west-2,,,,,,AWSDataTransfer,AWS Data Transfer,EAUDKWWNQJZTV253,,,,,,US East (N. Virginia),AWS Region,us-east-1,InterRegion Outbound,,USW2-USE1-AWS-Out-Bytes,,,,,,EAUDKWWNQJZTV253.JRTCKXETXF.6YS6EN2CT7,200619038542,USD,0.0000001203,0.0200000000,OnDemand,GB,,,,,,,,,,21100991773,,,,,,,,,,,,,,,
qjk2eyst2f4xk4cz2xvsh2xgizje4mkns6wkv2q6wc57md6skzeq,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-01T19:00:00Z,2026-02-01T21:00:00Z,AmazonEC2,USW2-USE1-AWS-Out-Bytes,PublicIP-Out,,i-059b0e7dc012d0824,0.0000003353,,,USD,0.0200000000,0.0000000067,0.0200000000,0.0000000067,$0.02 per GB - US West (Oregon) data transfer to US East (Northern Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,us-west-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,us-west-2,,,,,,AWSDataTransfer,AWS Data Transfer,EAUDKWWNQJZTV253,,,,,,US East (N. Virginia),AWS Region,us-east-1,InterRegion Outbound,,USW2-USE1-AWS-Out-Bytes,,,,,,EAUDKWWNQJZTV253.JRTCKXETXF.6YS6EN2CT7,200619038542,USD,0.0000000067,0.0200000000,OnDemand,GB,,,,,,,,,,21100991773,,,,,,,,,,,,,,,
vibelp5uyz73iwq6rhlmpy3duesqiq5s2pazcsxh7d3fvpbh2nla,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-01T00:00:00Z,2026-02-02T11:00:00Z,AmazonEC2,USW2-USE1-AWS-Out-Bytes,PublicIP-Out,,i-0737636d2e5d8a31c,0.0000169744,,,USD,0.0200000000,0.0000003396,0.0200000000,0.0000003396,$0.02 per GB - US West (Oregon) data transfer to US East (Northern Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,us-west-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,us-west-2,,,,,,AWSDataTransfer,AWS Data Transfer,EAUDKWWNQJZTV253,,,,,,US East (N. Virginia),AWS Region,us-east-1,InterRegion Outbound,,USW2-USE1-AWS-Out-Bytes,,,,,,EAUDKWWNQJZTV253.JRTCKXETXF.6YS6EN2CT7,200619038542,USD,0.0000003395,0.0200000000,OnDemand,GB,,,,,,,,,,21100991773,,,,,,,,,,,,,,,
ile3hcuys7btufurwg47j6tlutdjeydvcl7ecl5xwxbdgsxs4v2q,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-01T00:00:00Z,2026-02-02T11:00:00Z,AmazonEC2,USW2-USE1-AWS-Out-Bytes,PublicIP-Out,,i-0ad0d864464631aea,0.0000166493,,,USD,0.0200000000,0.0000003331,0.0200000000,0.0000003331,$0.02 per GB - US West (Oregon) data transfer to US East (Northern Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,us-west-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,us-west-2,,,,,,AWSDataTransfer,AWS Data Transfer,EAUDKWWNQJZTV253,,,,,,US East (N. Virginia),AWS Region,us-east-1,InterRegion Outbound,,USW2-USE1-AWS-Out-Bytes,,,,,,EAUDKWWNQJZTV253.JRTCKXETXF.6YS6EN2CT7,200619038542,USD,0.0000003330,0.0200000000,OnDemand,GB,,,,,,,,,,21100991773,,,,,,,,,,,,,,,
mhh5x3asj3wc7grw3w4f5nwxczgrvlll7npld63rekkiruenoc4a,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-01T03:00:00Z,2026-02-02T11:00:00Z,AmazonEC2,USW2-USE1-AWS-Out-Bytes,PublicIP-Out,,i-0b76fb544c7e81b35,0.0018684872,,,USD,0.0200000000,0.0000373698,0.0200000000,0.0000373698,$0.02 per GB - US West (Oregon) data transfer to US East (Northern Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,us-west-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,us-west-2,,,,,,AWSDataTransfer,AWS Data Transfer,EAUDKWWNQJZTV253,,,,,,US East (N. Virginia),AWS Region,us-east-1,InterRegion Outbound,,USW2-USE1-AWS-Out-Bytes,,,,,,EAUDKWWNQJZTV253.JRTCKXETXF.6YS6EN2CT7,200619038542,USD,0.0000373697,0.0200000000,OnDemand,GB,,,,,,,,,,21100991773,,,,,,,,,,,,,,,
7oqf3e6t7xqikse7f6jgunc5ftnpyz54cjnof6i65ykkbc2ml63a,2026-02-01T00:00:00Z/2026-03-01T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,595673262386,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,353545917793,Usage,2026-02-01T00:00:00Z,2026-02-01T20:00:00Z,AmazonEC2,USW2-USE1-AWS-Out-Bytes,PublicIP-Out,,i-0b9d34c5972a322eb,0.0000179549,,,USD,0.0200000000,0.0000003590,0.0200000000,0.0000003590,$0.02 per GB - US West (Oregon) data transfer to US East (Northern Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,us-west-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,us-west-2,,,,,,AWSDataTransfer,AWS Data Transfer,EAUDKWWNQJZTV253,,,,,,US East (N. Virginia),AWS Region,us-east-1,InterRegion Outbound,,USW2-USE1-AWS-Out-Bytes,,,,,,EAUDKWWNQJZTV253.JRTCKXETXF.6YS6EN2CT7,200619038542,USD,0.0000003591,0.0200000000,OnDemand,GB,,,,,,,,,,21100991773,,,,,,,,,,,,,,,
